OrdenNum;Est_SC;F_Creacion;ETA;FechaLibera;Facility;SolCliente;DO;Est_DO;T_Orden;Ant_Est;Nuev_Est;DO;SC;Estado
116809169;400;2017-12-25 11:00:21;29/12/17;2017-12-25 11:0:21. 834000000;200;116809169;122833720;130;42;Sourced;Allocated;122833720;null;1
116809169;400;2017-12-25 11:00:20;29/12/17;2017-12-25 11:0:20. 573000000;200;116809169;122833720;130;42;Created;Sourced;122833720;null;1
116811058;500;2017-12-25 21:00:13;28/12/17;2017-12-25 21:0:12. 978000000;200;116811058;122834642;110;6;DO Created;Released;122834642;null;1
116811058;500;2017-12-25 21:00:13;28/12/17;2017-12-25 21:0:13. 0;012;116811058;122834617;110;6;DO Created;Partially Released;122834617;null;1
116811058;500;2017-12-25 19:48:07;28/12/17;2017-12-25 19:48:7. 929000000;200;116811058;122834642;110;6;Created;Sourced;122834642;null;1
116811450;500;2017-12-25 22:05:05;08/01/18;2017-12-25 22:5:5. 0;012;116811450;122834767;110;6;DO Created;Released;122834767;116811450;1
116811615;400;2017-12-25 22:00:22;29/12/17;2017-12-25 22:0:22. 638000000;200;116811615;122834771;130;42;Sourced;Allocated;122834771;null;1
116811897;400;2017-12-25 22:47:37;28/12/17;2017-12-25 22:47:37. 0;200;116811897;122835011;130;42;Created;Allocated;122835011;null;1
116809195;400;2017-12-25 11:13:25;29/12/17;2017-12-25 11:13:25. 0;200;116809195;122833730;130;42;Created;Allocated;122833730;null;1
116809612;500;2017-12-25 15:00:23;28/12/17;2017-12-25 15:0:23. 0;200;116809612;122834000;110;6;DO Created;Released;122834000;null;1
116810095;400;2017-12-25 15:33:11;27/12/17;2017-12-25 15:33:11. 0;200;116810095;122834058;130;42;Created;Allocated;122834058;null;1
116810622;400;2017-12-25 17:51:52;29/12/17;2017-12-25 17:51:52. 369000000;200;116810622;122834303;130;42;Created;Sourced;122834303;null;1
116810858;400;2017-12-25 18:52:15;27/12/17;2017-12-25 18:52:15. 254000000;200;116810858;122834382;130;42;Sourced;Allocated;122834382;null;1
116811068;500;2017-12-25 21:00:10;28/12/17;2017-12-25 21:0:10. 0;200;116811068;122834627;110;6;Allocated;DO Created;122834627;null;1
116811471;500;2017-12-25 21:29:55;28/12/17;2017-12-25 21:29:55. 0;200;20171225003219644420;122834891;110;6;Created;Allocated;122834891;null;1
116809856;400;2017-12-25 14:21:09;28/12/17;2017-12-25 14:21:9. 53000000;200;20171225003219635880;122833958;110;42;Sourced;Allocated;122833958;null;1
116811479;400;2017-12-25 21:32:13;04/01/18;2017-12-25 21:32:13. 0;200;116811479;122834710;130;42;Created;Allocated;122834710;null;1
116811640;400;2017-12-25 22:04:10;28/12/17;2017-12-25 22:4:10. 195000000;200;116811640;122834770;110;42;Sourced;Allocated;122834770;null;1
116811640;400;2017-12-25 22:04:09;28/12/17;2017-12-25 22:4:9. 504000000;200;116811640;122834770;110;42;Created;Sourced;122834770;null;1
116811914;400;2017-12-25 22:49:46;27/12/17;2017-12-25 22:49:46. 478000000;200;116811914;122835028;130;42;Sourced;Allocated;122835028;null;1
116811914;400;2017-12-25 22:49:46;27/12/17;2017-12-25 22:49:46. 89000000;200;116811914;122835028;130;42;Created;Sourced;122835028;null;1
116810109;500;2017-12-25 17:00:03;10/01/18;2017-12-25 16:30:14. 810000000;012;116810109;122834149;110;6;Allocated;DO Created;122834149;null;1
116810109;500;2017-12-25 16:30:15;28/12/17;2017-12-25 16:30:15. 0;012;116810109;122834107;110;6;Allocated;DO Partially Created;122834107;116810109;1
116810109;500;2017-12-25 17:00:04;28/12/17;2017-12-25 17:0:4. 0;012;116810109;122834149;110;6;Partially Released;Released;122834149;null;1
116810109;500;2017-12-25 17:00:04;28/12/17;2017-12-25 17:0:4. 0;012;116810109;122834107;110;6;Partially Released;Released;122834107;116810109;1
116810109;500;2017-12-25 16:30:15;28/12/17;2017-12-25 16:30:15. 0;012;116810109;122834107;110;6;DO Partially Created;Partially Released;122834107;116810109;1
116810109;500;2017-12-25 15:37:16;28/12/17;2017-12-25 15:37:16. 0;012;116810109;122834149;110;6;Created;Allocated;122834149;null;1
116810109;500;2017-12-25 15:37:13;28/12/17;2017-12-25 15:37:13. 526000000;012;116810109;122834107;110;6;Created;Sourced;122834107;116810109;1
116810113;500;2017-12-25 15:39:45;28/12/17;2017-12-25 15:39:45. 302000000;012;116810113;122834143;110;6;Created;Sourced;122834143;null;1
116810390;400;2017-12-25 16:58:01;28/12/17;2017-12-25 16:58:1. 0;200;116810390;122834241;130;42;Created;Allocated;122834241;null;1
116811313;400;2017-12-25 20:52:57;29/12/17;2017-12-25 20:52:36. 994000000;200;116811313;122834569;130;42;Sourced;Allocated;122834569;null;1
116811484;500;2017-12-25 21:33:57;28/12/17;2017-12-25 21:33:57. 977000000;200;116811484;122834899;110;6;Sourced;Created;122834899;null;1
116811657;500;2017-12-25 22:09:07;28/12/17;2017-12-25 22:9:7. 0;200;116811657;122834882;110;6;Created;Allocated;122834882;null;1
116809252;500;2017-12-25 11:34:01;05/01/18;2017-12-25 11:34:1. 0;012;116809252;122833808;110;6;Created;Allocated;122833808;116809252;1
116809874;500;2017-12-25 14:25:11;28/12/17;2017-12-25 14:25:11. 999000000;200;116809874;122834002;110;6;Sourced;Allocated;122834002;null;1
116809879;600;2017-12-25 14:26:09;03/01/18;2017-12-25 14:26:9. 0;012;116809879;122834140;130;6;Created;Allocated;122834140;null;1
116810129;650;2017-12-25 17:00:32;12/01/18;2017-12-25 16:30:15. 153000000;200;116810129;122834233;130;6;DO Created;Released;122834233;null;1
116810129;650;2017-12-25 15:44:25;12/01/18;2017-12-25 15:44:24. 960000000;012;116810129;122834106;110;6;Created;Sourced;122834106;116810129;1
116810129;650;2017-12-25 16:30:15;12/01/18;2017-12-25 16:30:15. 0;012;116810129;122834106;110;6;Allocated;DO Partially Created;122834106;116810129;1
116810129;650;2017-12-25 17:00:32;29/12/17;2017-12-25 16:30:15. 153000000;012;116810129;122834106;110;6;DO Created;Released;122834106;116810129;1
116810414;500;2017-12-25 17:04:36;29/12/17;2017-12-25 17:4:36. 857000000;012;116810414;122834597;110;6;Created;Sourced;122834597;null;1
116810419;500;2017-12-25 17:06:13;06/01/18;2017-12-25 17:6:13. 0;012;116810419;122834356;110;6;Created;Allocated;122834356;116810419;1
116809266;400;2017-12-25 11:38:52;27/12/17;2017-12-25 11:38:52. 753000000;200;116809266;122833745;130;42;Sourced;Allocated;122833745;null;1
116809440;500;2017-12-25 12:28:08;30/12/17;2017-12-25 12:28:8. 0;012;116809440;122833907;110;6;Created;Allocated;122833907;116809440;1
116811109;500;2017-12-25 21:05:05;15/01/18;2017-12-25 21:5:5. 0;012;116811109;122834675;110;6;DO Partially Created;Partially Released;122834675;116811109;1
116811109;500;2017-12-25 19:59:58;29/12/17;2017-12-25 19:59:58. 788000000;012;116811109;122834675;110;6;Allocated;Sourced;122834675;116811109;1
116811324;400;2017-12-25 20:55:56;28/12/17;2017-12-25 20:54:32. 768000000;200;116811324;122834576;110;42;Sourced;Allocated;122834576;null;1
116811324;400;2017-12-25 20:56:17;28/12/17;2017-12-25 20:55:56. 63000000;200;116811324;122834576;110;42;Sourced;Created;122834576;null;1
116809270;500;2017-12-25 11:39:53;28/12/17;2017-12-25 11:39:53. 108000000;200;116809270;122833871;110;6;Sourced;Allocated;122833871;null;1
116809456;500;2017-12-25 13:00:06;28/12/17;2017-12-25 13:0:6. 0;012;20171225003219626867;122833849;110;6;Allocated;DO Created;122833849;null;1
116809693;500;2017-12-25 13:36:42;27/01/18;2017-12-25 13:36:42. 0;012;116809693;122833970;110;6;Created;Allocated;122833970;116809693;1
116811115;500;2017-12-25 20:01:18;29/12/17;2017-12-25 20:1:18. 120000000;012;116811115;122834666;110;6;Sourced;Allocated;122834666;116811115;1
116807680;500;2017-12-25 03:00:17;04/01/18;2017-12-25 3:0:16. 975000000;200;116807680;122832758;110;6;Allocated;DO Created;122832758;null;1
116809469;600;2017-12-25 12:36:59;27/12/17;2017-12-25 12:36:59. 943000000;200;20171225003219644548;122837182;130;6;Sourced;Allocated;122837182;null;1
116809002;400;2017-12-25 08:27:03;29/12/17;2017-12-25 8:27:3. 476000000;200;116809002;122833634;130;42;Created;Sourced;122833634;null;1
116810464;500;2017-12-25 17:20:54;28/12/17;2017-12-25 17:20:54. 291000000;012;116810464;122834610;110;6;Sourced;Allocated;122834610;null;1
116810464;500;2017-12-25 17:20:53;28/12/17;2017-12-25 17:20:53. 749000000;012;116810464;122834610;110;6;Created;Sourced;122834610;null;1
116810825;400;2017-12-25 18:40:32;27/12/17;2017-12-25 18:40:32. 0;200;116810825;122834372;130;42;Partially Allocated;Allocated;122834372;null;1
116809976;500;2017-12-25 17:00:08;29/12/17;2017-12-25 17:0:8. 0;012;116809976;122834189;110;6;DO Created;Released;122834189;null;1
116810474;500;2017-12-25 17:21:54;10/01/18;2017-12-25 17:21:54. 509000000;200;116810474;122834397;110;6;Created;Sourced;122834397;null;1
116810474;500;2017-12-25 19:00:14;28/12/17;2017-12-25 18:30:13. 383000000;012;116810474;122834358;110;6;Allocated;DO Created;122834358;116810474;1
116810482;500;2017-12-25 19:00:16;28/12/17;2017-12-25 19:0:16. 0;200;116810482;122834415;110;6;DO Created;Released;122834415;null;1
116811298;400;2017-12-25 20:48:12;27/12/17;2017-12-25 20:48:12. 0;200;116811298;122834566;130;42;Created;Partially Allocated;122834566;null;1
116811829;500;2017-12-25 22:37:36;30/12/17;2017-12-25 22:37:36. 535000000;012;116811829;122835387;110;6;Created;Sourced;122835387;null;1
116809991;500;2017-12-25 15:02:37;05/01/18;2017-12-25 15:2:37. 284000000;012;116809991;122834195;110;6;Sourced;Allocated;122834195;null;1
116809991;500;2017-12-25 17:00:10;05/01/18;2017-12-25 17:0:10. 0;012;116809991;122834195;110;6;DO Created;Released;122834195;null;1
116811327;500;2017-12-25 20:55:30;28/12/17;2017-12-25 20:55:30. 0;012;116811327;122834915;110;6;Created;Allocated;122834915;null;1
116810561;500;2017-12-25 19:00:15;28/12/17;2017-12-25 19:0:14. 876000000;200;116810561;122834398;110;6;Allocated;DO Created;122834398;null;1
116810571;400;2017-12-25 17:38:44;29/12/17;2017-12-25 17:38:44. 726000000;200;116810571;122834287;130;42;Created;Sourced;122834287;null;1
116810581;400;2017-12-25 17:40:10;29/12/17;2017-12-25 17:40:10. 0;200;116810581;122834291;130;42;Created;Allocated;122834291;null;1
116810070;400;2017-12-25 15:25:33;28/12/17;2017-12-25 15:25:33. 317000000;200;116810070;122834041;130;42;Created;Sourced;122834041;null;1
116810907;500;2017-12-25 19:04:03;28/12/17;2017-12-25 19:4:3. 0;012;116810907;122834604;110;6;Created;Allocated;122834604;null;1
116807970;500;2017-12-25 09:00:03;28/12/17;2017-12-25 9:0:3. 0;012;116807970;122833639;110;6;DO Created;Released;122833639;null;1
116810128;400;2017-12-25 15:44:10;27/12/17;2017-12-25 15:44:10. 453000000;200;116810128;122834064;130;42;Sourced;Allocated;122834064;null;1
116810624;400;2017-12-25 17:52:11;29/12/17;2017-12-25 17:52:11. 0;200;116810624;122834302;130;42;Created;Allocated;122834302;null;1
116809194;400;2017-12-25 11:13:12;27/12/17;2017-12-25 11:13:12. 0;200;116809194;122833727;130;42;Created;Allocated;122833727;null;1
116809224;400;2017-12-25 11:25:09;28/12/17;2017-12-25 11:25:9. 100000000;200;116809224;122833732;110;42;Sourced;Allocated;122833732;null;1
116809224;400;2017-12-25 11:25:08;28/12/17;2017-12-25 11:25:8. 477000000;200;116809224;122833732;110;42;Created;Sourced;122833732;null;1
116809787;500;2017-12-25 14:03:43;30/12/17;2017-12-25 14:3:43. 0;012;116809787;122834048;110;6;Created;Allocated;122834048;116809787;1
116810142;500;2017-12-25 17:00:10;08/01/18;2017-12-25 17:0:10. 0;012;116810142;122834192;110;6;Allocated;DO Created;122834192;null;1
116810142;500;2017-12-25 15:48:29;08/01/18;2017-12-25 15:48:29. 476000000;012;116810142;122834192;110;6;Created;Sourced;122834192;null;1
116810962;600;2017-12-25 21:00:12;03/01/18;2017-12-25 21:0:12. 0;012;116810962;122834607;130;6;DO Created;Released;122834607;null;1
116810967;500;2017-12-25 19:22:48;29/12/17;2017-12-25 19:22:48. 433000000;200;116810967;122834639;110;6;Created;Sourced;122834639;null;1
116810977;400;2017-12-25 19:26:04;29/12/17;2017-12-25 19:26:4. 0;200;116810977;122834461;130;42;Created;Allocated;122834461;null;1
116810977;400;2017-12-25 19:26:04;29/12/17;2017-12-25 19:26:4. 18000000;200;116810977;122834461;130;42;Sourced;Allocated;122834461;null;1
116811431;600;2017-12-25 21:22:47;30/12/17;2017-12-25 21:22:47. 267000000;012;116811431;122834902;130;6;Created;Sourced;122834902;null;1
116811468;400;2017-12-25 21:29:46;04/01/18;2017-12-25 21:29:46. 0;200;116811468;122834713;130;42;Created;Allocated;122834713;null;1
116810176;400;2017-12-25 16:00:23;27/12/17;2017-12-25 16:0:23. 48000000;200;116810176;122834081;130;42;Sourced;Allocated;122834081;null;1
116810983;500;2017-12-25 21:00:12;29/12/17;2017-12-25 21:0:12. 0;200;116810983;122834638;110;6;DO Created;Released;122834638;null;1
116810984;400;2017-12-25 19:27:58;28/12/17;2017-12-25 19:27:58. 0;200;116810984;122834472;110;42;Created;Allocated;122834472;null;1
116810992;500;2017-12-25 19:47:31;28/12/17;2017-12-25 19:30:57. 322000000;200;116810992;122834636;110;6;Sourced;Allocated;122834636;null;1
116810992;500;2017-12-25 19:47:31;28/12/17;2017-12-25 19:47:31. 678000000;200;116810992;122834636;110;6;Sourced;Created;122834636;null;1
116810992;500;2017-12-25 19:47:31;28/12/17;2017-12-25 19:47:31. 654000000;200;116810992;122834636;110;6;Allocated;Sourced;122834636;null;1
116811514;400;2017-12-25 21:37:49;27/12/17;2017-12-25 21:37:49. 554000000;200;116811514;122834724;130;42;Sourced;Allocated;122834724;null;1
116809281;400;2017-12-25 11:42:42;27/12/17;2017-12-25 11:42:42. 401000000;200;116809281;122833752;130;42;Sourced;Allocated;122833752;null;1
116810211;400;2017-12-25 16:11:01;27/12/17;2017-12-25 16:11:1. 103000000;200;116810211;122834092;130;42;Created;Sourced;122834092;null;1
116810669;500;2017-12-25 18:02:29;28/12/17;2017-12-25 18:2:29. 508000000;012;116810669;122834593;110;6;Created;Sourced;122834593;null;1
116812070;400;2017-12-25 23:20:07;27/12/17;2017-12-25 23:20:7. 0;200;116812070;122835020;130;42;Partially Allocated;Allocated;122835020;null;1
116811012;400;2017-12-25 19:34:32;27/12/17;2017-12-25 19:34:32. 261000000;200;116811012;122834478;130;42;Created;Sourced;122834478;null;1
116811611;500;2017-12-25 22:02:24;04/01/18;2017-12-25 21:58:52. 568000000;200;116811611;122834886;110;6;Sourced;Allocated;122834886;null;1
116811854;400;2017-12-25 22:41:15;29/12/17;2017-12-25 22:41:15. 0;200;116811854;122834958;130;42;Created;Allocated;122834958;null;1
116811633;400;2017-12-25 22:03:23;27/12/17;2017-12-25 22:3:23. 0;200;116811633;122834769;130;42;Created;Allocated;122834769;null;1
116811648;400;2017-12-25 22:07:01;28/12/17;2017-12-25 22:7:1. 331000000;200;116811648;122834785;110;42;Sourced;Allocated;122834785;null;1
116811861;500;2017-12-25 22:42:18;29/12/17;2017-12-25 22:42:18. 666000000;200;116811861;122835459;110;6;Sourced;Allocated;122835459;null;1
116811861;500;2017-12-25 22:42:18;29/12/17;2017-12-25 22:42:18. 521000000;200;116811861;122835459;110;6;Created;Sourced;122835459;null;1
116812177;500;2017-12-25 23:41:45;28/12/17;2017-12-25 23:41:45. 0;200;116812177;122835484;110;6;Created;Allocated;122835484;null;1
116809391;400;2017-12-25 12:15:06;29/12/17;2017-12-25 12:15:6. 894000000;200;116809391;122833795;130;42;Sourced;Allocated;122833795;null;1
116810707;500;2017-12-25 18:11:00;28/12/17;2017-12-25 18:11:0. 0;200;116810707;122834409;110;6;Created;Allocated;122834409;null;1
116810707;500;2017-12-25 19:00:15;28/12/17;2017-12-25 19:0:14. 902000000;200;116810707;122834409;110;6;Allocated;DO Created;122834409;null;1
116810709;500;2017-12-25 18:11:37;28/12/17;2017-12-25 18:11:37. 0;200;116810709;122837197;110;6;Created;Allocated;122837197;null;1
116811124;650;2017-12-25 20:02:28;29/12/17;2017-12-25 20:2:28. 707000000;200;116811124;122834631;130;6;Created;Sourced;122834631;null;1
116811124;650;2017-12-25 21:00:12;29/12/17;2017-12-25 21:0:12. 0;012;116811124;122834669;110;6;DO Partially Created;Partially Released;122834669;116811124;1
116811124;650;2017-12-25 21:00:12;06/01/18;2017-12-25 21:0:12. 0;012;116811124;122834669;110;6;DO Partially Created;Partially Released;122834669;116811124;1
116812183;400;2017-12-25 23:42:58;27/12/17;2017-12-25 23:42:58. 0;200;116812183;122835105;130;42;Created;Allocated;122835105;null;1
116812183;400;2017-12-25 23:42:58;27/12/17;2017-12-25 23:42:58. 70000000;200;116812183;122835105;130;42;Created;Sourced;122835105;null;1
116809871;500;2017-12-25 14:28:37;28/12/17;2017-12-25 14:28:37. 119000000;012;116809871;122834185;110;6;Allocated;Sourced;122834185;null;1
116810720;550;2017-12-25 21:00:15;06/01/18;2017-12-25 19:0:14. 906000000;012;116810720;122834659;110;6;Allocated;DO Created;122834659;null;1
116811169;400;2017-12-25 20:14:47;27/12/17;2017-12-25 20:13:43. 676000000;200;116811169;122834529;130;42;Sourced;Allocation Failed;122834529;null;1
116811169;400;2017-12-25 20:18:21;27/12/17;2017-12-25 20:13:43. 573000000;200;116811169;122834529;130;42;Created;Sourced;122834529;null;1
116811169;400;2017-12-25 20:18:21;27/12/17;2017-12-25 20:14:47. 478000000;200;116811169;122834529;130;42;Sourced;Created;122834529;null;1
116807979;500;2017-12-25 09:00:19;28/12/17;2017-12-25 9:0:19. 0;200;116807979;122833648;110;6;Allocated;DO Created;122833648;null;1
116809878;500;2017-12-25 17:00:07;28/12/17;2017-12-25 17:0:7. 0;012;116809878;122834182;110;6;DO Created;Released;122834182;null;1
116810377;500;2017-12-25 16:54:42;28/12/17;2017-12-25 16:54:42. 603000000;012;116810377;122834159;110;6;Created;Sourced;122834159;null;1
116810720;550;2017-12-25 21:00:15;28/12/17;2017-12-25 19:0:14. 906000000;012;116810720;122834659;110;6;Allocated;DO Created;122834659;null;1
116810734;500;2017-12-25 18:18:01;30/12/17;2017-12-25 18:18:1. 0;012;116810734;122834464;110;6;Created;Allocated;122834464;116810734;1
116812210;500;2017-12-25 23:49:04;30/12/17;2017-12-25 23:49:4. 385000000;012;116812210;122835361;110;6;Created;Sourced;122835361;null;1
116809033;500;2017-12-25 09:03:28;28/12/17;2017-12-25 9:3:28. 683000000;012;116809033;122833836;110;6;Sourced;Allocated;122833836;null;1
116809033;500;2017-12-25 09:03:27;28/12/17;2017-12-25 9:3:27. 741000000;012;116809033;122833836;110;6;Created;Sourced;122833836;null;1
116811769;500;2017-12-25 22:30:52;28/12/17;2017-12-25 22:30:52. 389000000;200;116811769;122835451;110;6;Created;Sourced;122835451;null;1
116807621;600;2017-12-25 05:00:11;30/12/17;2017-12-25 5:0:11. 0;012;116807621;122832770;130;6;DO Created;Released;122832770;null;1
116809166;400;2017-12-25 10:59:27;27/12/17;2017-12-25 10:59:27. 0;200;116809166;122833715;130;42;Created;Allocated;122833715;null;1
116810094;500;2017-12-25 17:00:30;03/01/18;2017-12-25 17:0:20. 352000000;200;116810094;122834239;110;6;Allocated;DO Created;122834239;null;1
116810094;500;2017-12-25 17:00:20;03/01/18;2017-12-25 17:0:20. 0;200;116810094;122834239;110;6;Allocated;DO Partially Created;122834239;null;1
116812063;500;2017-12-25 23:18:51;28/12/17;2017-12-25 23:18:51. 874000000;200;116812063;122835473;110;6;Sourced;Allocated;122835473;null;1
116809198;500;2017-12-25 11:14:56;29/12/17;2017-12-25 11:14:56. 586000000;012;116809198;122833845;110;6;Created;Sourced;122833845;null;1
116810627;500;2017-12-25 19:00:15;28/12/17;2017-12-25 19:0:14. 915000000;200;116810627;122834411;110;6;Allocated;DO Created;122834411;null;1
116809673;400;2017-12-25 13:31:58;28/12/17;2017-12-25 13:31:58. 0;200;116809673;122833911;130;42;Created;Allocated;122833911;null;1
116809673;400;2017-12-25 13:31:58;28/12/17;2017-12-25 13:31:58. 869000000;200;116809673;122833911;130;42;Sourced;Allocated;122833911;null;1
116810150;500;2017-12-25 16:30:15;30/12/17;2017-12-25 16:30:14. 828000000;012;116810150;122834109;110;6;Allocated;DO Created;122834109;116810150;1
